Τίτλος,Συγγραφέας,Τιμή,Αρχική τιμή,url
Η δόξα του παρία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φερναντέζ, Ντομινίκ",5.75,12.78,https://www.protoporia.gr/fernantez-ntominik-i-doksa-tou-paria-metaxeirismeno-2220002630366.html
Τα πλήκτρα στα νερά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κονδύλη, Μαρία",4.08,10.20,https://www.protoporia.gr/konduli-maria-ta-pliktra-sta-nera-metaxeirismeno-2229603758943.html
Καταδολίευση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μάρκογλου, Πρόδρομος",6.00,12.22,https://www.protoporia.gr/markoglou-prodromos-katadolieusi-metaxeirismeno-2229600433140.html
Όμορφα και παράξενα πράγματα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ζάνου, Δανάη",6.52,,https://www.protoporia.gr/zanou-danai-omorfa-kai-paraksena-pragmata-metaxeirismeno-2229604421242.html
Το πολικό αστέρι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βιβιέ, Κολέτ",3.00,8.20,https://www.protoporia.gr/vivie-kolet-to-poliko-asteri-metaxeirismeno-2229607020039.html
Ο Μεγαλέξανδρος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ζαραμπούκα, Σοφία",9.17,15.28,https://www.protoporia.gr/zarampouka-sofia-o-megaleksandros-metaxeirismeno-2229600408483.html
Παιδιά στα χίλια χρώματα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.00,8.16,https://www.protoporia.gr/paidia-sta-xilia-xromata-metaxeirismeno-2229607771474.html
Η Ζωή και η Ελπίδα στο κουτί της Πανδώρας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βεκρή, Μάρθα",3.00,,https://www.protoporia.gr/vekri-martha-i-zoi-kai-i-elpida-sto-kouti-tis-pandoras-metaxeirismeno-2229603752996.html
Soccer in the street Imagine! 3 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,6.09,12.17,https://www.protoporia.gr/soccer-in-the-street-imagine-3-metaxeirismeno-2220194723303.html
Όταν σκοτώνουν έναν βασιλιά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,7.00,14.00,https://www.protoporia.gr/otan-skotonoun-enan-vasilia-metaxeirismeno-2226185525093.html
Τα κορίτσια της πυραμίδας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Πολιάκοβα, Τατιάνα",6.00,17.32,https://www.protoporia.gr/poliakova-tatiana-ta-koritsia-tis-puramidas-metaxeirismeno-2229600431849.html
Το νησί των θησαυρών ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Στήβενσον, Ρόμπερτ Λιούις",7.50,15.00,https://www.protoporia.gr/stivenson-rompert-liouis-to-nisi-ton-thisauron-metaxeirismeno-2229604410970.html
Ο ΤΡΕΛΛΟΣ ΠΙΘΗΚΟΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,4.00,10.00,https://www.protoporia.gr/o-trellos-pithikos-metaxeirismeno-2220008520203.html
Η συμμορία των ξένων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπουτόπουλος, Κωνσταντίνος",4.25,8.50,https://www.protoporia.gr/mpoutopoulos-konstantinos-i-summoria-ton-ksenon-metaxeirismeno-2229608932454.html
Ένας κόσμος χωρίς τη Wall Street; ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Morin, Francois",6.00,13.30,https://www.protoporia.gr/morin-francois-enas-kosmos-xoris-ti-wall-street-metaxeirismeno-2229605014924.html
Ατιμασμένες ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,6.15,12.30,https://www.protoporia.gr/atimasmenes-metaxeirismeno-2229602371273.html
ΔΕΥΤΕΡΗ ΦΟΡΑ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κοκογιάς, Τάσος",5.00,10.00,https://www.protoporia.gr/kokogias-tasos-deuteri-fora-metaxeirismeno-2229602672738.html
Επί τοίχων εικονικών ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,6.00,15.00,https://www.protoporia.gr/epi-toixon-eikonikon-metaxeirismeno-2229604462184.html
Θανάτου λόγοι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ταρνανάς, Αντρέας",3.00,3.18,https://www.protoporia.gr/tarnanas-antreas-thanatou-logoi-metaxeirismeno-2220003222003.html
Δέκα μικρά χρόνια (1887-1897) ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Βλάχος, Σταύρος  Άγγ.",5.00,12.00,https://www.protoporia.gr/vlaxos-stauros-agg.-deka-mikra-xronia-1887-1897-metaxeirismeno-2229600515891.html
Εγώ είμαι εσύ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.85,7.70,https://www.protoporia.gr/ego-eimai-esu-metaxeirismeno-2229602746057.html
Ο Γιαννάκης στο λούνα παρκ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ξενόπουλος, Γρηγόριος",3.50,10.00,https://www.protoporia.gr/o-giannakis-sto-louna-park-metaxeirismeno.html
Ο αόρατος ναός ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,8.41,16.82,https://www.protoporia.gr/o-aoratos-naos-metaxeirismeno-2229607136297.html
Έρως ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,15.00,26.61,https://www.protoporia.gr/eros-metaxeirismeno-2229600332726.html
Μάλλον ακίνδυνος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,7.50,13.90,https://www.protoporia.gr/mallon-akindunos-metaxeirismeno-2226185194114.html
Παγκόσμια μυθολογία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Συλλογικό έργο,25.00,54.74,https://www.protoporia.gr/sullogiko-ergo-pagkosmia-muthologia-metaxeirismeno-2229602134458.html
"Συγγραφείς και κείμενα V 1945-1956,1960 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Βαρίκας, Βάσος",13.00,19.17,https://www.protoporia.gr/varikas-vasos-suggrafeis-kai-keimena-v-1945-19561960-metaxeirismeno-2229603201715.html
Λονδίνο μπλε οδηγοί ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,4.00,12.78,https://www.protoporia.gr/londino-mple-odigoi-metaxeirismeno-2220007550331.html
Διγενής Ακρίτας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.60,10.20,https://www.protoporia.gr/digenis-akritas-metaxeirismeno-2229604120114.html
Εισαγωγή στη τζαζ και σκέψεις για τη μουσική ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαδημητρίου, Σάκης",4.50,8.08,https://www.protoporia.gr/papadimitriou-sakis-eisagogi-sti-tzaz-kai-skepseis-gia-ti-mousiki-metaxeirismeno-2229601204534.html
Φωτιά στα σωθικά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αλμοδόβαρ, Πέδρο",6.00,,https://www.protoporia.gr/almodovar-pedro-fotia-sta-sothika-metaxeirismeno-2229608500479.html
Ένα γαρύφαλλο που δεν τ' άφηνουν ν' ανθίσει ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Δήμου, Τάσος",7.00,10.00,https://www.protoporia.gr/dimou-tasos-ena-garufallo-pou-den-t-afinoun-n-anthisei-metaxeirismeno-2229602752669.html
Ο κατάλληλος άνθρωπος στην κατάλληλη θέση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,8.91,9.90,https://www.protoporia.gr/o-katallilos-anthropos-stin-katallili-thesi-metaxeirismeno-2229606915930.html
Poor Things- Χαμένα κορμιά ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γκρέι, Άλασντερ",7.50,15.90,https://www.protoporia.gr/gkrei-alasnter-poor-things-xamena-kormia-metaxeirismeno-2229601910053.html
Κάποιοι όχι... Το τέλος της παρέλασης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φόρντ, Φόρντ Μάντοξ",4.00,22.00,https://www.protoporia.gr/fornt-fornt-mantoks-kapoioi-oxi...-to-telos-tis-parelasis-metaxeirismeno-2226185370341.html
Ο ανιψιός του Ραμώ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ντιντερό, Ντενί",10.85,15.50,https://www.protoporia.gr/ntintero-nteni-o-anipsios-tou-ramo-metaxeirismeno-2226185267832.html
ΑΛΦΑΒΗΤΑΡΙ ΤΗΣ ΜΑΓΕΙΡΙΚΗΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αλεξιάδου, Βέφα",6.00,10.00,https://www.protoporia.gr/aleksiadou-vefa-alfavitari-tis-mageirikis-metaxeirismeno-2220008520807.html
Η νοσταλγία του Γιάννη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαδιαμάντης, Αλέξανδρος",4.00,8.52,https://www.protoporia.gr/papadiamantis-aleksandros-i-nostalgia-tou-gianni-metaxeirismeno-2229602292578.html
Ο απαγορευμένος κόμης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Temple, Lara",7.63,10.90,https://www.protoporia.gr/temple-lara-o-apagoreumenos-komis-metaxeirismeno-2229606209572.html
Ο εραστής της λαίδης Τσάτερλι ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λώρενς, Ντέηβιντ Χ.",2.50,5.50,https://www.protoporia.gr/lorens-nteivint-x.-o-erastis-tis-laidis-tsaterli-metaxeirismeno-2229606201903.html
Ελληνικά εγκλήματα 2 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Συλλογικό,7.40,21.30,https://www.protoporia.gr/sullogiko-ellinika-egklimata-2-metaxeirismeno-2229600347324.html
"Όχι άλλη αναβολή, Μιχάλη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Βαμβουνάκη, Μάρω",4.90,11.73,https://www.protoporia.gr/vamvounaki-maro-oxi-alli-anavoli-mixali-metaxeirismeno-2220002954028.html
Τα χαϊμαλιά του έρωτα και των αρμάτων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Εμπειρίκος, Ανδρέας",6.50,13.50,https://www.protoporia.gr/empeirikos-andreas-ta-xaimalia-tou-erota-kai-ton-armaton-metaxeirismeno-2229605050137.html
Κοκόνες στη σκάλα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Νόλλας, Δημήτρης",11.62,16.60,https://www.protoporia.gr/nollas-dimitris-kokones-sti-skala-metaxeirismeno-2229605727329.html
Η ιστορία του ματιού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπατάιγ, Ζωρζ",5.90,13.43,https://www.protoporia.gr/mpataig-zorz-i-istoria-tou-matiou-metaxeirismeno-2229605053688.html
Αόρατες γραμμές ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σάμσον, Μάξιμ",13.93,19.90,https://www.protoporia.gr/samson-maksim-aorates-grammes-metaxeirismeno-2226180341261.html
Γλωσσάρι στο έργο του Νίκου Καββαδία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Τράπαλης, Γιώργος",10.00,13.43,https://www.protoporia.gr/trapalis-giorgos-glossari-sto-ergo-tou-nikou-kavvadia-metaxeirismeno-569593.html
13η φλόγα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ράμπα, Λόμπσανγκ",4.24,10.60,https://www.protoporia.gr/rampa-lompsangk-13i-floga-metaxeirismeno-2229603525354.html
Δε φοβάμαι τον οδοντογιατρό ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γιαννίκου, Κατερίνα",2.00,6.90,https://www.protoporia.gr/giannikou-katerina-de-fovamai-ton-odontogiatro-metaxeirismeno-2229608488302.html
Αποικιοκρατία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γιάνσεν, Γιαν",11.20,16.00,https://www.protoporia.gr/giansen-gian-apoikiokratia-metaxeirismeno-2226182301041.html
ΕΘΝΙΚΗ ΑΝΤΙΣΤΑΣΗ ΕΜΦΥΛΙΟΣ ΠΟΛΕΜΟΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κοσμάς, Αμύντας",,,https://www.protoporia.gr/kosmas-amuntas-ethniki-antistasi-emfulios-polemos-metaxeirismeno-438914.html
Έλλη Λαμπέτη - ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.00,,https://www.protoporia.gr/elli-lampeti-metaxeirismeno-380591.html
Τα Πάθη του Χριστού ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,Αγνωστος ποιητής,10.00,12.30,https://www.protoporia.gr/agnostos-poiitis-ta-pathi-tou-xristou-metaxeirismeno-570958.html
Η ωραιότερη ιστορία της φιλοσοφίας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ferry, Luc",7.00,17.90,https://www.protoporia.gr/ferry-luc-i-oraioteri-istoria-tis-filosofias-metaxeirismeno-582053.html
Η φιλοσοφία της ιστορίας και η ιστορία της ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αρεταίος, Λυκούργος",25.00,,https://www.protoporia.gr/aretaios-lukourgos-i-filosofia-tis-istorias-kai-i-istoria-tis-metaxeirismeno-582610.html
ΧΡΟΝΟΓΡΑΦΙΑ Τ.Α -ΠΑΛΙΟΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,20.00,,https://www.protoporia.gr/xronografia-t.a-palios-metaxeirismeno-583066.html
Μαφία και Β Παγκόσμιος πόλεμος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Newark, Tim",22.00,25.00,https://www.protoporia.gr/newark-tim-mafia-kai-v-pagkosmios-polemos-metaxeirismeno-412646.html
Lalaland ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κ., Αλεξάνδρα",4.00,14.00,https://www.protoporia.gr/k.-aleksandra-lalaland-metaxeirismeno-577645.html
ΜΙΧΑΗΛ ΓΚΟΡΜΠΑΤΣΩΦ Ο ΚΟΚΚΙΝΟΣ ΑΓΓΕΛΟΣ ΙΣΟΚΡΑΤΗΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ - ΙΣΟΚΡΑΤΗΣ - Βούλτεψη Σοφία (Απόδοση,"Βούλτεψη, Σοφία",5.00,11.00,https://www.protoporia.gr/voultepsi-sofia-mixail-gkormpatsof-o-kokkinos-aggelos-isokratis-metaxeirismeno-isokratis-voultepsi-sofia-apodosi-594020.html
1814-1821: Η προετοιμασία μιας επανάστασης (Πρωταγωνιστές-Γεγονότα-Συγκυρίες) ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καβαλλιεράκης, Στέφανος",6.50,12.20,https://www.protoporia.gr/kavallierakis-stefanos-1814-1821-i-proetoimasia-mias-epanastasis-protagonistes-gegonota-sugkuries-metaxeirismeno-602892.html
Η ιστορία των μελισσών ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Lunde, Maja",7.70,17.70,https://www.protoporia.gr/lunde-maja-i-istoria-ton-melisson-metaxeirismeno-608200.html
Η ελληνορωμαϊκή αυτοκρατορία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Veyne, Paul",24.00,49.00,https://www.protoporia.gr/veyne-paul-i-ellinoromaiki-autokratoria-metaxeirismeno-391186.html
Χαμένοι θησαυροί στην Ελλάδα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπαϊμπάκης, Ιωάννης",8.00,15.00,https://www.protoporia.gr/mpaimpakis-ioannis-xamenoi-thisauroi-stin-ellada-metaxeirismeno-2229604210693.html
ΚΛΕΙΔΙΑ ΕΛΕΥΘΕΡΙΑΣ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,4.00,10.00,https://www.protoporia.gr/kleidia-eleutherias-metaxeirismeno-2229609545424.html
"Εγώ, η Μαρία Αντουανέτα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Ισαβέλλα, κόμισσα του Παρισιού",15.86,,https://www.protoporia.gr/isavella-komissa-tou-parisiou-ego-i-maria-antouaneta-metaxeirismeno-2229602364305.html
Όσα πήρανε τα κύματα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φαντέμης, Φάνης",4.50,15.96,https://www.protoporia.gr/fantemis-fanis-osa-pirane-ta-kumata-metaxeirismeno-2229603851576.html
Μια νεράιδα με μπλουτζίν ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ρέιντ-Μπανκς, Πιν",5.00,10.00,https://www.protoporia.gr/reint-mpanks-pin-mia-neraida-me-mploutzin-metaxeirismeno-2229602242238.html
634 ΑΠΟΠΕΙΡΕΣ ΔΟΛΟΦΟΝΙΑΣ ΤΟΥ ΚΑΣΤΡΟ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,2.90,,https://www.protoporia.gr/634-apopeires-dolofonias-tou-kastro-metaxeirismeno-2229604571916.html
Παραμονή πρωτοχρονιάς ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γκούιλ, Γκιλ",3.00,9.00,https://www.protoporia.gr/gkouil-gkil-paramoni-protoxronias-metaxeirismeno-2229602341429.html
Ένα δέντρο στην καρδιά της Καμπούλ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Προχάνοφ, Αλεξάντερ",11.00,,https://www.protoporia.gr/proxanof-aleksanter-ena-dentro-stin-kardia-tis-kampoul-metaxeirismeno-2225002247415.html
Ο καημός κάθε γυναίκας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Γιόνγκ, Έρικα",4.50,19.17,https://www.protoporia.gr/giongk-erika-o-kaimos-kathe-gunaikas-metaxeirismeno-2229602085361.html
THE 150 HEALTHIEST ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,4.00,10.00,https://www.protoporia.gr/the-150-healthiest-metaxeirismeno-2221592334429.html
Το μυστικό για μια επιτυχημένη σχέση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φιλντς, Τάρα",13.95,15.50,https://www.protoporia.gr/filnts-tara-to-mustiko-gia-mia-epituximeni-sxesi-metaxeirismeno-2226180117583.html
ΕΛΛΗΣ ΑΛΕΞΙΟΥ ΑΠΑΝΤΑ 2 ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,4.00,10.00,https://www.protoporia.gr/ellis-aleksiou-apanta-2-metaxeirismeno-2220008520173.html
ΤΡΙΑ ΕΛΛΗΝΙΚΑ ΜΟΝΟΠΡΑΚΤΑ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.74,7.47,https://www.protoporia.gr/tria-ellinika-monoprakta-metaxeirismeno-2220002690089.html
Αλίκη το κορίτσι από τη γη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.57,7.13,https://www.protoporia.gr/aliki-to-koritsi-apo-ti-gi-metaxeirismeno-2229602151363.html
Πώς να γίνετε σπουδαίος μπαμπάς ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,5.95,11.90,https://www.protoporia.gr/pos-na-ginete-spoudaios-mpampas-metaxeirismeno-2229604817663.html
Ο Γκριζούλης και το αυγό ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,1.93,2.75,https://www.protoporia.gr/o-gkrizoulis-kai-to-augo-metaxeirismeno-2229603980740.html
Ήρθαν με μια κληματόβεργα απ' την Κρήτη ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,8.16,11.66,https://www.protoporia.gr/irthan-me-mia-klimatoverga-ap-tin-kriti-metaxeirismeno-2226185364913.html
Η γη της ελπίδας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Αλεξάνδρου, Μαρίνα",6.00,14.00,https://www.protoporia.gr/aleksandrou-giannis-i-gi-tis-elpidas-metaxeirismeno-2229601418535.html
Το δάκρυ της Αφροδίτης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κουργιόζος, Νάσος",7.50,15.00,https://www.protoporia.gr/kourgiozos-nasos-to-dakru-tis-afroditis-metaxeirismeno-2229606261327.html
Το μυστικό της μητέρας μου ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μαυρίδου- Λιβάνη, Αικατερίνη",10.50,15.00,https://www.protoporia.gr/mauridou-livani-aikaterini-to-mustiko-tis-miteras-mou-metaxeirismeno-2229600454848.html
Αναπάντητη κλήση ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σωτηρίου, Κώστας",5.00,13.75,https://www.protoporia.gr/anapantiti-klisi-metaxeirismeno.html
Στιγμές ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ράμπα, Μάμα",2.97,7.42,https://www.protoporia.gr/rampa-mama-stigmes-metaxeirismeno-2229603525385.html
Πιστεύω ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ράμπα, Λόμπσανγκ",3.00,,https://www.protoporia.gr/pisteuo-metaxeirismeno.html
Επιλογή ΙΙ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαδιαμάντης, Αλέξανδρος",3.50,7.00,https://www.protoporia.gr/papadiamantis-aleksandros-epilogi-ii-metaxeirismeno-2229602241064.html
Ιδεοκρατία και ιστορική αιτιοκρατία ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Λεκατσάς, Παναγής",3.84,9.57,https://www.protoporia.gr/ideokratia-kai-istoriki-aitiokratia-metaxeirismeno.html
Μια βόλτα στα σύννεφα ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σαμέλη, Στέβη",3.00,10.00,https://www.protoporia.gr/sameli-stevi-mia-volta-sta-sunnefa-metaxeirismeno-2229604266706.html
Οι μπλέ φακοί ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μωριέ, Δάφνη Ντι",6.00,10.60,https://www.protoporia.gr/oi-mple-fakoi-metaxeirismeno.html
Στα μάτια της τίγρης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κιζήλος, Βασίλης",5.00,8.52,https://www.protoporia.gr/kizilos-vasilis-sta-matia-tis-tigris-metaxeirismeno-2229600310533.html
Σχεδιασμός μεταφορικών συστημάτων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Σταθόπουλος, Αντώνης",12.00,20.00,https://www.protoporia.gr/stathopoulos-antonis-sxediasmos-metaforikon-sustimaton-metaxeirismeno-2229604911019.html
Διαδικασίες ηλεκτροδότησης ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Κάπος, Μιλτιάδης",2.50,8.48,https://www.protoporia.gr/kapos-miltiadis-diadikasies-ilektrodotisis-metaxeirismeno-2229608301311.html
Γλουμυμάουθ ο βικτωριανός Α. Ρ. Ραγκαβής ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Καγιαλής, Παναγιώτης",10.00,,https://www.protoporia.gr/kagialis-panagiotis-gloumumaouth-o-viktorianos-a.-r.-ragkavis-metaxeirismeno-2229602111213.html
"Γιατί χρεοκόπησε ο κοινοβουλευτισμός, Η περίπτωση της Ελλάδας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ","Καστρινάκης, Κώστας",8.50,17.00,https://www.protoporia.gr/kastrinakis-kostas-giati-xreokopise-o-koinovouleutismos-i-periptosi-tis-elladas-metaxeirismeno-2229605642028.html
Ο Αιγύπτιος Ερμής ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Fowden, Garth",12.00,17.35,https://www.protoporia.gr/fowden-garth-o-aiguptios-ermis-metaxeirismeno-2229605361011.html
Πίτερ Παν ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Μπάρι, Τζέημς",2.00,5.60,https://www.protoporia.gr/piter-pan-metaxeirismeno.html
Αρχιμήδης η πολιορκία των Συρακουσών ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.60,9.70,https://www.protoporia.gr/arximidis-i-poliorkia-ton-surakouson-metaxeirismeno-2229604230097.html
ΣΕΞΟΥΑΛΙΚΗ ΨΥΧΟΛΟΓΙΑ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Φρόυντ, Σίγκμουντ",4.00,12.00,https://www.protoporia.gr/frount-sigkmount-seksoualiki-psuxologia-metaxeirismeno-2220001118100.html
ΤΩΝ ΕΚΛΟΓΩΝ ΤΑ ΠΑΘΗ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Νικολακόπουλος, Ηλίας",2.00,10.00,https://www.protoporia.gr/ton-eklogon-ta-pathi-metaxeirismeno.html
Ο φύλακας του οκτώ ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ελευθερίου, Σάντρα",6.95,13.90,https://www.protoporia.gr/eleutheriou-santra-o-fulakas-tou-okto-metaxeirismeno-2229605631381.html
Όταν είναι να φύγει το τρένο ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,5.00,14.71,https://www.protoporia.gr/otan-einai-na-fugei-to-treno-metaxeirismeno-2229603443672.html
Το τραγούδι της φάλαινας ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,,3.60,12.00,https://www.protoporia.gr/to-tragoudi-tis-falainas-metaxeirismeno-2229602250837.html
Φωτεινά μονοπάτια ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Ντραμπλ, Μάργκαρετ",7.56,18.90,https://www.protoporia.gr/ntrampl-margkaret-foteina-monopatia-metaxeirismeno-2229602113958.html
Η σφαγή των αθώων ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Παπαδημητρίου, Στέφανος",10.85,15.50,https://www.protoporia.gr/papadimitriou-stefanos-i-sfagi-ton-athoon-metaxeirismeno-2226180160077.html
Το ψάρι παλιάτσος και ο κοραλλιογενής ύφαλος ΜΕΤΑΧΕΙΡΙΣΜΕΝΟ,"Mojetta, Angelo",2.00,9.90,https://www.protoporia.gr/mojetta-angelo-to-psari-paliatsos-kai-o-koralliogenis-ufalos-metaxeirismeno-2229609833781.html
